id,name,org_name,professor
2298,실전경영의 이해,호서대학교,"이성희, 김재진, 조정현"
2297,문화창업마케팅,호서대학교,박남규
2294,기술경영개론,호서대학교,이종원
2293,기술경영개론,호서대학교,이종원
2258,사회적 경제와 소셜벤처 창업,한남대학교,최종근
2087,"인공지능과 기계학습, 원리와 응용",이화여자대학교,신경식
1955,"빅데이터의 세계, 원리와 응용",이화여자대학교,신경식
1951,"[집콕]빅데이터의 세계, 원리와 응용",이화여자대학교,신경식
1947,"빅데이터의 세계, 원리와 응용",이화여자대학교,
1727,재무설계와 금융투자의 ABC,동덕여자대학교,이찬희
1726,재무설계와 금융투자의 ABC,동덕여자대학교,이찬희
1682,원가 및 관리회계,동덕여자대학교,이은철
1384,바이오뷰티 창업과 성공전략,대구한의대학교,"김기근, 박진한, 안찬우, 이선미, 장봉진"
1142,2030세대를 위한 부동산(실무),동의대학교,"강정규, 곽병철"
1138,2030세대를 위한 부동산(기초),동의대학교,"강정규, 곽병철"
852,투자론(R과 Excel을 통한 금융데이터 분석),충남대학교,장호규
850,국제무역론,충남대학교,오근엽
427,금융 AI,중앙대학교,유시용
394,블록체인과 비즈니스 서비스,중앙대학교,장항배
348,디지털 프라이버시와 거버넌스,중앙대학교,김정덕
337,디지털 비즈니스와 보안관리,중앙대학교,김정덕
281,인적자원관리,부산외국어대학교,윤갑호
157,외식산업 인터넷 마케팅,부산디지털대학교,김재정
61,창업아이디어 탐색 및 실습,아주대학교,"정문호,강경란"
